"link","date","content"
"http://twitter.com/nastachku/statuses/321225314963423233","2013-04-08","Анна Казакова@AnnetKazakova (cm-lab.ru) откроет #nastachku секрет-как привлечь клиента,если он больше не хочет видеть рекламу.Анна Казакова@AnnetKazakova (cm-lab.ru) откроет #nastachku секрет-как привлечь клиента,если он больше не хочет видеть рекламу.оригинал сохранённая копия8 апреля 2013, 15:37nastachkuв избранноеретвитответить"
"http://twitter.com/alexnosov/statuses/321221135851200512","2013-04-08","Летайте авиакомпанией «Полёт» #nastachku! Отменили рейс Москва-Ульяновск, теперь куча гемороя!Летайте авиакомпанией «Полёт» #nastachku! Отменили рейс Москва-Ульяновск, теперь куча гемороя!оригинал сохранённая копия8 апреля 2013, 15:21alexnosovв избранноеретвитответить"
"http://twitter.com/zzetorg/statuses/321185164644458496","2013-04-08","Присединился к участникам афтепати #nastachku :)Присединился к участникам афтепати #nastachku :)оригинал сохранённая копия8 апреля 2013, 12:58zzetorgв избранноеретвитответить"
"http://twitter.com/alexnosov/statuses/321183154968883200","2013-04-08","@nastachku Офигенная аудитория для наших выступлений собирается #nastachku!@nastachku Офигенная аудитория для наших выступлений собирается #nastachku!оригинал сохранённая копия8 апреля 2013, 12:50alexnosovв избранноеретвитответить"
"http://twitter.com/nastachku/statuses/321178394047942656","2013-04-08","Бьем рекорды! Нас 2500! До конференции меньше недели, не упусти последний шанс попасть в список участников nastachku.ru/users/new #nastachkuБьем рекорды! Нас 2500! До конференции меньше недели, не упусти последний шанс попасть в список участников nastachku.ru/users/new #nastachkuоригинал сохранённая копия8 апреля 2013, 12:31nastachkuв избранноеретвитответить"
"http://twitter.com/mokevnin/statuses/321171651284836352","2013-04-08","Выступаю #nastachku с докладом ""Ментальное программирование"". Голосуем товарищи). nastachku.ru/schedule#conf-...Выступаю #nastachku с докладом ""Ментальное программирование"". Голосуем товарищи). nastachku.ru/schedule#conf-...оригинал сохранённая копия8 апреля 2013, 12:04mokevninв избранноеретвитответить"
"http://twitter.com/nastachku/statuses/321164594561306626","2013-04-08","Дмитрий Коробицын@kdk_ru (Поставщик счастья)расскажет о бизнес-моделях и зонах внимания руководителя интернет-магазина #nastachku #ulskДмитрий Коробицын@kdk_ru (Поставщик счастья)расскажет о бизнес-моделях и зонах внимания руководителя интернет-магазина #nastachku #ulskоригинал сохранённая копия8 апреля 2013, 11:36nastachkuв избранноеретвитответить"
"http://vk.com/wall-36051360_183","2013-04-08","Дмитрий Коробицын (Поставщик счастья)<br><br>Секция: Электронная коммерция<br ... показать полный тексторигинал сохранённая копияпоказать полный текст8 апреля 2013, 11:25На стачкуvk.com/nastachku"
"http://twitter.com/divanoblomova1/statuses/321137250060615682","2013-04-08","О, полпред Путина в ПФО Михаил Бабич IT-форумом @nastachku заинтересовался. Хочет посетить.О, полпред Путина в ПФО Михаил Бабич IT-форумом @nastachku заинтересовался. Хочет посетить.оригинал сохранённая копия8 апреля 2013, 9:47divanoblomova1в избранноеретвитответить"
"http://twitter.com/KSayganov/statuses/321132040143642624","2013-04-08","#nastachku проходит в учебное время! Как же вы не подумали о бедных школьниках:(#nastachku проходит в учебное время! Как же вы не подумали о бедных школьниках:(оригинал сохранённая копия8 апреля 2013, 9:26ksayganovв избранноеретвитответить"
"http://twitter.com/vdv73rus/statuses/321130512515227649","2013-04-08","Мой доклад «Front-End Trends» на конференции #nastachku 12.04, 11:00, Ленинский мемориал, зал Октябрьский. Велкам! pic.twitter.com/gvQW3MUBWEМой доклад «Front-End Trends» на конференции #nastachku 12.04, 11:00, Ленинский мемориал, зал Октябрьский. Велкам! pic.twitter.com/gvQW3MUBWEоригинал сохранённая копия8 апреля 2013, 9:20vdv73rusв избранноеретвитответить"
"http://vk.com/wall-42842421_329","2013-04-08","Добрейшего всем утра, друзья и коллеги!<br>Официально заявляем, что на этой ... показать полный текст  Можете смело заезжать к нам на кофе хоть в три часа ночи, у нас очень много работы по организации http://nastachku.ruоригинал сохранённая копияпоказать полный текст8 апреля 2013, 9:01cru_agencyvk.com/cru_agency"
"http://twitter.com/buxler/statuses/321031198463889408","2013-04-08","Обновили программу #nastachku nastachku.ru/scheduleОбновили программу #nastachku nastachku.ru/scheduleоригинал сохранённая копия8 апреля 2013, 2:46buxlerв избранноеретвитответить"
