link	date	content
http://twitter.com/SavelyevAndrey/statuses/319739216911298562	2013-04-04 13:12:24 +0400	"RT @Alinka_Kalinka: а вот и программа   <a href=""http://t.co/cecp3Krfgh"">nastachku.ru/schedule</a> #nastachku #ulsk #conf #stachka"
http://twitter.com/nastachku/statuses/319730268699250688	2013-04-04 12:36:51 +0400	Вадим Крючков (#Сотмаркет) откроет Самый Большой Секрет управления распределенной командой и расскажет о рисках удаленной работы.#nastachku
http://twitter.com/Alinka_Kalinka/statuses/319722536852152322	2013-04-04 12:06:07 +0400	"а вот и программа   <a href=""http://t.co/cecp3Krfgh"">nastachku.ru/schedule</a> #nastachku #ulsk #conf #stachka"
http://vk.com/wall-49664834_8	2013-04-04 11:43:20 +0400	  http://<b>nastachku</b>.ru/
http://twitter.com/TopinEN/statuses/319707389995671552	2013-04-04 11:05:56 +0400	"RT @nastachku: На сайте появилось расписание конференции! Заценим? <a href=""http://t.co/CCR2ePH1aD"">nastachku.ru/schedule</a> #nastachku #ulsk"
http://twitter.com/nastachku/statuses/319707276262903808	2013-04-04 11:05:29 +0400	"На сайте появилось расписание конференции! Заценим? <a href=""http://t.co/CCR2ePH1aD"">nastachku.ru/schedule</a> #nastachku #ulsk"
http://vk.com/wall-36051360_176	2013-04-04 11:01:49 +0400	  http://<b>nastachku</b>.ru/schedule#
http://twitter.com/Jay7t/statuses/319699339406626816	2013-04-04 10:33:56 +0400	"RT @mokevnin: Выложили расписание докладов #nastachku <a href=""http://t.co/js7Dbvy2pd"">nastachku.ru/schedule</a> #ulsk"
http://twitter.com/ILoGM/statuses/319692184939020288	2013-04-04 10:05:31 +0400	"RT @mokevnin: Выложили расписание докладов #nastachku <a href=""http://t.co/js7Dbvy2pd"">nastachku.ru/schedule</a> #ulsk"
http://twitter.com/vdv73rus/statuses/319691374301687808	2013-04-04 10:02:17 +0400	"Кстати да, выложено расписание докладов конеференции «Стачка!» - 2013 <a href=""http://t.co/MWkDdkZkHS"">nastachku.ru/schedule</a> #nastachku"
http://juick.com/Aika/2295039#3	2013-04-03 22:37:47 +0400	  cadastik <b>nastachku</b>.ru
