link,date,content
http://twitter.com/levwalkin/statuses/317551853233655810,2013-03-29,Nastachku.ru… j.mp/ZG4rj3
http://lionet.livejournal.com/125926.html,2013-03-29,Nastachku.ruпоказать полный текст2 комментария
http://twitter.com/nastachku/statuses/317549198121771008,2013-03-29,12-13 апреля #nastachku в Ульяновск #habr habr.ru/p/174669/ #ulsk
http://vk.com/wall-36051360_155,2013-03-29,Уже скоро! Все #nastachku!<br>http://habrahabr.ru/company/advantshop/blog/174669 ... показать полный текст  Все #nastachku!
http://twitter.com/nastachku/statuses/317534746026582016,2013-03-29,Дмитрий Васильев@dimatwork (NetCat)@netcat_ru Доклад:Практика разработки мобильных сайтов. nastachku.ru #nastachku #ulsk
http://vk.com/wall-36051360_154,2013-03-29,Дмитрий Васильев (NetCat)<br><br>Секция: Digital-коммуникации<br><br>Доклад ... показать полный текст  nastachku #ulsk
http://twitter.com/nastachku/statuses/317275974771294208,2013-03-28,Оксана Богомаз@okc_bog (NetCat)@netcat_ru Доклад: Каменный век мобильной разработки. Подробнее в апреле nastachku.ru #nastachku
http://twitter.com/Jay7t/statuses/317260351240556544,2013-03-28,Мой доклад про «долгоиграющие» базы #PostgreSQL зааппрувили на #nastachku #ulsk. Можно голосовать тут: nastachku.ru/user_lectures
http://twitter.com/_prefer/statuses/317232468275122176,2013-03-28,Вот это да! Невероятное количество спонсоров #nastachku
http://twitter.com/nastachku/statuses/317226076969508864,2013-03-28,Марина Степанова(#Яндекс)Доклад:Профилирование и ускорение сложных JavaScript-систем на примере API Яндекс.Карт. #nastachku #ulsk
http://twitter.com/nastachku/statuses/317180576010498048,2013-03-28,"Александра Гавдаева (UsabilityLab) @UsabilityLab ""Современные тенденции в юзабилити и о многом другом в моем докладе""@gavdaeva #nastachku"
http://twitter.com/Jay7t/statuses/317179800815030272,2013-03-28,@da_efremov @svsolnishko А как насчет организовать доставку желающих из #dgrad на #nastachku автобусами? Только их надо как-то посчитать..
http://twitter.com/VenCarbon/statuses/317137086312509440,2013-03-28,#nastachku регистрируются по сотне человек в день. афигеть!
http://twitter.com/lackduamof/statuses/317022326476648449,2013-03-28,"Результаты #ratingruneta опубликованы: наш сайт ""Стачки"" nastachku.ru на 1 месте! Подр.на фейсбуке #nastachku h ..."
http://twitter.com/OneHumansDay/statuses/316927158142529536,2013-03-27,"@nastachku у вас отличный сайт. Было бы еще здорово, если можно было давать ссылку на отдельные доклады"
http://twitter.com/zzetorg/statuses/316923576588574720,2013-03-27,#nastachku 0_о Да ну неужели! puu.sh/2oUHI
http://twitter.com/nastachku/statuses/316915361301819393,2013-03-27,"Екатерина Шукалова (ФЕРТ)fertdesign.ruДоклад:Как продавать разработку веб-сайтов так, чтобы не было мучительно больно #nastachku"
http://twitter.com/Igor_Ermolaev/statuses/316874004789088256,2013-03-27,"@nastachku а можно записаться с докладом: ""Как меня обманул aviasales.ru"""
http://twitter.com/nastachku/statuses/316867850147074048,2013-03-27,Алексей Пономарь@ponomar (Буферная бухта)@bufferbay Доклад:Идеальный питч. Поговорим об аспектах создания сильного продукта #nastachku #ulsk
http://twitter.com/8xx8ru/statuses/316853753976344576,2013-03-27,"Все пиарят свои доклады на ""Стачке"". А что, у меня тоже есть.   / 1. Кликаем по ссылке http://nastachku... vk.cc/1nGR5r"
http://twitter.com/AlexTachalova/statuses/316844135384485889,2013-03-27,"@nastachku благодарю за отличную биографию. К слову чья, она? В первый раз слышу о своем заслуженном авторитете:) pic.twitter.com/Prgo6eGHhr"
http://twitter.com/c_project/statuses/316837859841687554,2013-03-27,поеду на стачку nastachku.ru. збс!
http://twitter.com/ilovehotcoffee/statuses/316830949990088704,2013-03-27,"+1 RT @vdv73rus: Подцонэ, кто ещё не проголосовал за мой грандиозный доклад #nastachku давайте нажмите там на кнопку nastachku.ru/user_lectures"
http://twitter.com/vdv73rus/statuses/316828991136866304,2013-03-27,"Подцонэ, кто ещё не проголосовал за мой грандиозный доклад #nastachku давайте нажмите там на кнопку nastachku.ru/user_lectures"
http://twitter.com/nastachku/statuses/316817537469915136,2013-03-27,Андрей Сибирёв (#Яндекс) Доклад: Big data:realtime хранилище данных. Не пропустите nastachku.ru #nastachku #ulsk
http://twitter.com/kukaev/statuses/316814424193261569,2013-03-27,А как на счет посещения Ульяновска в апреле? nastachku.ru #ulsk #nastachku
http://twitter.com/Alinka_Kalinka/statuses/316811365643870209,2013-03-27,купила билеты на афтепати #nastachku Праздник к нам приходит) #party #it #afterparty
http://twitter.com/realmyst/statuses/316653120753115136,2013-03-27,"@lisovskyvlad просто напрашивается ответ ""приезжай #nastachku, расскажем"" )"
http://twitter.com/NeoZZander/statuses/316536424629428224,2013-03-26,"#nastachku Есть у кого желание показать приезжим город после первого дня? И хорошее кафе, где можно отдохнуть;)"
http://twitter.com/nastachku/statuses/316523983472324609,2013-03-26,Константин Осипов(Mail.Ru Group)@mailru Доклад:Tarantool:хранение данных на диске.Уже скоро nastachku.ru #nastachku
http://twitter.com/allintop/statuses/316482037487915008,2013-03-26,@AlexTachalova @nastachku будет сегодня допиннаю :)
http://twitter.com/allintop/statuses/316480678143356928,2013-03-26,@AlexTachalova @nastachku не дадим потерять время :)
http://twitter.com/plugin73/statuses/316476850559930368,2013-03-26,Иду на автепати #nastachku nastachku.ru/account/afterp...
http://twitter.com/nastachku/statuses/316473864743948289,2013-03-26,Павел Трубецков(@MyMediaCompany) Доклад:Не«веб-студийная»техника разработки клиентских проектов. А какая?Узнаем в апреле #nastachku #ulsk
http://twitter.com/KSayganov/statuses/316467984354930688,2013-03-26,Зарегистрировался на #nastachku ! Жаль что она в пятницу-субботу. Учебные дни же :(
http://twitter.com/tehclaus/statuses/316447084788211712,2013-03-26,"Гуглил один свой старый твит, оказалось, что ссылка на вот этот twitter.com/tehclaus/statu... прошлогодний твит часто постилась в сети #nastachku"
http://twitter.com/evilmartians/statuses/316139764875149312,2013-03-25,"Голосуйте за нас на @nastachku (nastachku.ru/lectures?works...):@whitequark расскажет о Foundry (Ruby для embedded), @brainopia — про Cassandra"
http://twitter.com/nastachku/statuses/316132839907266560,2013-03-25,Равиль Байрамгалин@brainopia (#EvilMartians)Доклад:Cassandra 101: Ruby edition. Узнайте больше о распределенной БД Cassandra #nastachku
http://twitter.com/nastachku/statuses/316125952893665280,2013-03-25,Серебряный спонсор конференции #nastachku - aviasales.ru -крупнейший российский метапоисковик авиабилетов. #aviasales #ulsk
http://twitter.com/Bonittta/statuses/316119252006498304,2013-03-25,"Зарегистрировалась #nastachku Ульяновск, жди :)"
http://twitter.com/RusWalkiriya/statuses/315909147424063488,2013-03-24,walkiriya.tumblr.com/post/461836949... Не могла не упомянуть) Может кто-то из моих читателей соберется) #nastachku
http://rutwit.ru/mokevnin/tvit/1363991514,2013-03-24,mokevnin: RT @nastachku: Пати фо эврибади! Не ... показать полный текст  RT @nastachku:
http://rutwit.ru/mokevnin/tvit/1363676876,2013-03-24,mokevnin: IT-сообщества Ульяновска и Пензы/ IT-Компот / Подкаст на PodFM.ru http ... показать полный текст  IT-сообщества Ульяновска и Пензы/ IT-Компот / Подкаст на PodFM.ru http://t.co/8MN2S7sVOq via @podfmru *penza *ulsk *nastachku *ulcamp
http://rutwit.ru/mokevnin/tvit/1363698245,2013-03-24,mokevnin: RT @nastachku: Никита Борзых ... показать полный текст  RT @nastachku:
http://twitter.com/KELiON/statuses/315775836970156033,2013-03-24,"В списке участников #nastachku, клуб ""Cуббот…"" пополнил неизвестный мне человек: cl.ly/image/1m000B3E... /cc @numbata"
http://twitter.com/evilmartians/statuses/316139764875149312,2013-03-25,"Голосуйте за нас на @nastachku (nastachku.ru/lectures?works...):@whitequark расскажет о Foundry (Ruby для embedded), @brainopia — про Cassandra"
http://twitter.com/nastachku/statuses/316132839907266560,2013-03-25,Равиль Байрамгалин@brainopia (#EvilMartians)Доклад:Cassandra 101: Ruby edition. Узнайте больше о распределенной БД Cassandra #nastachku
http://twitter.com/nastachku/statuses/316125952893665280,2013-03-25,Серебряный спонсор конференции #nastachku - aviasales.ru -крупнейший российский метапоисковик авиабилетов. #aviasales #ulsk
http://twitter.com/Bonittta/statuses/316119252006498304,2013-03-25,"Зарегистрировалась #nastachku Ульяновск, жди :)"
http://twitter.com/RusWalkiriya/statuses/315909147424063488,2013-03-24,walkiriya.tumblr.com/post/461836949... Не могла не упомянуть) Может кто-то из моих читателей соберется) #nastachku
http://rutwit.ru/mokevnin/tvit/1363991514,2013-03-24,mokevnin: RT @nastachku: Пати фо эврибади! Не ... показать полный текст  RT @nastachku:
http://rutwit.ru/mokevnin/tvit/1363676876,2013-03-24,mokevnin: IT-сообщества Ульяновска и Пензы/ IT-Компот / Подкаст на PodFM.ru http ... показать полный текст  IT-сообщества Ульяновска и Пензы/ IT-Компот / Подкаст на PodFM.ru http://t.co/8MN2S7sVOq via @podfmru *penza *ulsk *nastachku *ulcamp
http://rutwit.ru/mokevnin/tvit/1363698245,2013-03-24,mokevnin: RT @nastachku: Никита Борзых ... показать полный текст  RT @nastachku:
http://twitter.com/KELiON/statuses/315775836970156033,2013-03-24,"В списке участников #nastachku, клуб ""Cуббот…"" пополнил неизвестный мне человек: cl.ly/image/1m000B3E... /cc @numbata"
http://twitter.com/naoi_it/statuses/315489067762601984,2013-03-23,"@joukov @nastachku Да, приезжай :)"
http://twitter.com/UlyanovskUI/statuses/315488431100805120,2013-03-23,@uzver @joukov хочу послушать про дизайн и ux @nastachku. Приезжайте! :)
http://twitter.com/PST_Media/statuses/315429676828999681,2013-03-23,@nastachku все там будем !! ))  а вот билетики на афтепати слишком приувеличили...
http://twitter.com/joukov/statuses/315412004762447872,2013-03-23,Ехать @nastachku или как? Там вообще про что будет? Интересно ваше мнение друзья. Нужны докладчики? У меня столько вопросов...
http://twitter.com/EvgeniyXam/statuses/315195482509045761,2013-03-23,"В апреле идём #nastachku в отдел ""Веб-технологии"" . #Ульяновск ты в теме? 12-13 апреля."
http://twitter.com/eric_feyzullov/statuses/315175227875262464,2013-03-22,@nastachku @twcrafter @internet73 будет интересно послушать )
http://twitter.com/vertigo_74/statuses/315150410451128321,2013-03-22,Стачка! Конференция 2012.nastachku.ru
http://twitter.com/nastachku/statuses/315149051316297729,2013-03-22,Пати фо эврибади! Не пропусти самую лютую вечерину этой весны;)Билеты на афтепати уже во всю расхватывают! nastachku.ru/account/afterp... #nastachku
http://twitter.com/artsabirov/statuses/315096221826035712,2013-03-22,#izhit Есть желающие поехать «На Стачку» в Ульяновск? nastachku.ru
http://twitter.com/nastachku/statuses/315085190185758720,2013-03-22,Павел Иванов @twcrafter (ЦРУ)@internet73 Доклад-дискуссия о будущем Digital-коммуникаций nastachku.ru #nastachku #ulsk
http://twitter.com/vdv73rus/statuses/315009214969950212,2013-03-22,"Купил себе билет на афтепати конференции Стачка! Пацаны, давайте тож! #nastachku nastachku.ru"
http://twitter.com/internet73/statuses/314993582249480192,2013-03-22,И Арт-директор @Take_Brain сорвался и тоже решил поучаствовать в голосовании на участие в #nastachku с докладом bit.ly/YeDu97
http://twitter.com/internet73/statuses/314992727983001601,2013-03-22,"А пока все работают,наш директор @twcrafter репетирует выступление на крупнейшей IT-конференции Поволжья-#nastachku bit.ly/104ivRT"
http://twitter.com/zzetorg/statuses/314826786909339648,2013-03-21,А ты еще и после просмотра слайдов @brainopia с @piterrb (sidekiq: bit.ly/13fZ3bn) не пойдешь #nastachku ???
http://twitter.com/nastachku/statuses/314777047614488577,2013-03-21,Александр Носов (#aviasales)@Aviasales Доклад: Социальные сети как инструмент стимулирования продаж nastachku.ru #nastachku #ulsk
http://twitter.com/MST_Digital/statuses/314739338946678784,2013-03-21,"MST всей компанией идет на «Стачку» 12-13 апреля, чтобы... vk.com/mst_digital?w=... Места еще есть: #free регистрация nastachku.ru"
http://twitter.com/rucreater/statuses/314711216264200192,2013-03-21,"Creater army готовится к главному событию апреля!Чистит свои ружья, шьёт форму, моет коней.А ты с нами?Все nastachku.ru #nastachku"
http://twitter.com/KelnikAgency/statuses/314670263868473344,2013-03-21,Мы едем @nastachku  nastachku.ru/events?worksho... Поговорим в Ульяновске о рисках в интернет-проектах. #nastachku
http://twitter.com/nastachku/statuses/314655260159385601,2013-03-21,Лев Валкин @levwalkin (Echo)@EchoRussiaДоклад:Языко-ориентированное программирование.Об этом в апрелеnastachku.ru #nastachku #ulsk
http://twitter.com/8xx8ru/statuses/314636072485281793,2013-03-21,"Голосуем за мой доклад ""Архитектура без зависимостей"" nastachku.ru/user_events"
http://twitter.com/Aviasales/statuses/314360240923631616,2013-03-20,Нет времени объяснять! Все на «Стачку»! blog.aviasales.ru/nastachku-2013/
http://twitter.com/nastachku/statuses/314337535264448512,2013-03-20,Владислав Вовк (dalee.ru)Доклад:Digital-стратегия для бренда: виды и примеры.Уже скоро nastachku.ru #nastachku #ulsk
http://twitter.com/nastachku/statuses/314308807280951296,2013-03-20,Иван Никитин @IvanNik Доклад:#SEO продвижение в эпоху Панды и Пингвина.Кто они и что с ними делать узнаете nastachku.ru #nastachku
http://twitter.com/aeryaguzov/statuses/314291929569452032,2013-03-20,@kortunov nastachku.ru - неплохой сайт конференции
http://twitter.com/nastachku/statuses/314021512942338048,2013-03-19,"Максим Юрин (#redkeds)докажет nastachku.ru,что лайки-мечта любой домохозяйки!Доклад о превратностях #smm в апреле #nastachku #ulsk"
http://twitter.com/nastachku/statuses/313991536419430400,2013-03-19,Никита Борзых (#express42) Доклад: Истинный DevOps.Секрет 42. Подробнее в апреле nastachku.ru #nastachku #ulsk
http://twitter.com/alexanderbyndyu/statuses/313972952154640384,2013-03-19,Из-за перегрузки на работе не поехал на отличные конференции: agiledays.ru и nastachku.ru. Желаю вам на них попасть! :)
http://twitter.com/zagaichuk/statuses/313932446573936641,2013-03-19,Мне нравится конференция СТАЧКА - 2013! nastachku.ru #nastachku с помощью @nastachku
http://twitter.com/_nikbelikov/statuses/313920286934323200,2013-03-19,Голосуем nastachku.ru/user_events
http://twitter.com/vdv73rus/statuses/313920271281172481,2013-03-19,Голосуем за мой доклад по FrontEnd на конференции Стачка 2013! nastachku.ru/user_events #nastachku #it_ulsk
http://twitter.com/mokevnin/statuses/313909688829894656,2013-03-19,IT-сообщества Ульяновска и Пензы/ IT-Компот / Подкаст на PodFM.ru hack.podfm.ru/it_compot/44 via @podfmru #penza #ulsk #nastachku #ulcamp
http://twitter.com/dadetybycagi/statuses/313895166874374144,2013-03-19,"12-13 апреля рассказываю, как программировать интерфейсы, в Ульяновске: nastachku.ru. Приходите послушать и поспорить."
http://twitter.com/nastachku/statuses/313652591588413441,2013-03-18,"Василий Ткачев@allintop (#iNetEssentials,#AllinTop)Доклад:Связка #smm и #seo -eсть ли будущее? Уже в апрелеnastachku.ru #nastachku"
http://vk.com/wall-29518646_55,2013-03-18,attach1_title Доклады 2.0 | Стачка! attach1_desc Digital-коммуникации ... показать полный текст
http://twitter.com/Epepper_ru/statuses/313607425326469120,2013-03-18,Прибавляются доклады nastachku.ru on.fb.me/Zm7PPG #ruecommerce
http://twitter.com/nastachku/statuses/313604028267384832,2013-03-18,Полина Русяева (#kommersant)Доклад: Рынок интернет-коммерции глазами независимого журналиста. Сладкие мифы и суровая реальность.#nastachku
http://twitter.com/cyxymudirug/statuses/313198403867770880,2013-03-17,"12-13 апреля рассказываю, как программировать интерфейсы, в Ульяновске: nastachku.ru. Приходите послушать и поспорить."
http://twitter.com/Darkmaxay/statuses/312855005059244032,2013-03-16,Мне нравится конференция СТАЧКА - 2013! nastachku.ru #nastachku с помощью @nastachku
http://twitter.com/re1ix/statuses/312611441578475520,2013-03-15,Пойду на стачку 2013 #nastachku
http://twitter.com/nastachku/statuses/312542931833733120,2013-03-15,Иван Лазарев @ilazarev (#островок)Доклад:Scrum.Почему Ретроспектива умирает первой.О причинах в апреле nastachku.ru #nastachku
http://twitter.com/buxler/statuses/312524721726029824,2013-03-15,"@mixen привет, это Камиль, мы общались недавно про #nastchku nastachku.ru"
http://twitter.com/allintop/statuses/312522268397928448,2013-03-15,"Кстати да, скоро еду #nastachku в Ульяновск... Будет интересный докладец :)"
http://twitter.com/netology_ru/statuses/312506663263404032,2013-03-15,"Не пропустите в апреле крупнейшую IT-конференцию Поволжья - «Стачка!» Участие бесплатно, необходима регистрация nastachku.ru"
http://twitter.com/svsolnishko/statuses/312437797833285632,2013-03-15,@dmitrysatin можно читать новости в твиттере @nastachku
http://twitter.com/svsolnishko/statuses/312427883085848577,2013-03-15,"@dmitrysatin доброе утро! рада знакомству! надо обязательно приехать  nastachku.ru, уже международная конференция"
http://twitter.com/buxler/statuses/312422679556808705,2013-03-15,@dmitrysatin @svsolnishko nastachku.ru
http://twitter.com/cynepkot/statuses/312260387166900226,2013-03-14,Все #nastachku !
http://twitter.com/cynepkot/statuses/312259664345722881,2013-03-14,Все nastachku.ru! Не пропустите одно из главных IT событий года!
http://twitter.com/Epepper_ru/statuses/312214488470405121,2013-03-14,На стачке будет хорошо! nastachku.ru on.fb.me/WJJV30 #ruecommerce
http://twitter.com/nastachku/statuses/312192272689160193,2013-03-14,Георгий Терновский(МедиаНация)@medianation  Доклад:Как маленькому магазину бороться с федеральными сетями.nastachku.ru #nastachku
http://twitter.com/Hramus/statuses/312147881945604096,2013-03-14,Фига чё на малой родине происходит! Конференция СТАЧКА - 2013! nastachku.ru #nastachku с помощью @nastachku
http://twitter.com/alenka_ul/statuses/312132064990351360,2013-03-14,На сайте nastachku.ru при просмотре со школы есть надпись в одном из блоков:Страница заблокирована фильтром NetPolice! Интересно..
http://twitter.com/buxler/statuses/312112184610136064,2013-03-14,.@DmitryLivanov приглашаем Вас на крупнейшую региональную ИТ-конференцию Стачка! nastachku.ru по вопросам развития ИТ-образования
http://twitter.com/kalashnikovisme/statuses/312085658388815872,2013-03-14,@vdv73rus HAML и Slim и другие аналоги хочу #nastachku :-)
http://twitter.com/vdv73rus/statuses/312081685896384512,2013-03-14,"Вообще кому чего интересно по вёрстке, а то не знаю какой доклад на Стачку подать #nastachku"
http://twitter.com/KseniaDgrad/statuses/311915830151634944,2013-03-13,Мне нравится конференция СТАЧКА - 2013! nastachku.ru #nastachku с помощью @nastachku
http://twitter.com/OneHumansDay/statuses/311896371030523904,2013-03-13,Вообще на удивление хорошие докладчики планируются в Ульяновске nastachku.ru/lectors?topics...
http://twitter.com/OneHumansDay/statuses/311890919987220480,2013-03-13,В Ульяновске через месяц будет отличная конференция nastachku.ru Все на стачку :)
http://rutwit.ru/mokevnin/tvit/1363175693,2013-03-13,"mokevnin: RT @nastachku: Александр Титов ... показать полный текст  Александр Титов @osminog (#express42)Доклад:Инженерные истории.Или рассказ ""о том, как мы с вами делаем Интернет""."
http://twitter.com/nastachku/statuses/311806993474129922,2013-03-13,@UrGnocca Регистрируйтесь и приходите слушать и дискутировать nastachku.ru :)
http://twitter.com/nastachku/statuses/311801942118653952,2013-03-13,"Александр Титов @osminog  (#express42)Доклад:Инженерные истории.Или рассказ ""о том, как мы с вами делаем Интернет"". Уже в апреле #nastachku"
http://twitter.com/nastachku/statuses/311801749281325056,2013-03-13,"Александр Титов @osminog (#express42)Доклад:Инженерные истории.Или доклад ""о том, как мы с вами делаем Интернет"". Уже в апреле #nastachku"
http://twitter.com/nastachku/statuses/311465584640540672,2013-03-12,Роман Павлушко @pavlushko (#AVITO.ru) Доклад: Решаем проблемы по мере их поступления. Все ответы в апреле nastachku.ru #nastachku
http://twitter.com/Ilyadanilov1/statuses/311424334994485248,2013-03-12,Все идем на @nastachku #настачку 12-13 апреля #ulsk #unlnews
http://twitter.com/grishakochenov/statuses/311392039361187842,2013-03-12,Почти сразу после Лос-Анжелеса поеду в Ульяновск! Сюда  nastachku.ru Буду рассказывать про то как нужно рассказывать. -)
http://twitter.com/vdv73rus/statuses/311362456293371904,2013-03-12,"@andrey_sitnik Йоу, ты #nastachku не хочешь приехать рассказать про front-end что-нибудь горячее? nastachku.ru"
http://twitter.com/nastachku/statuses/311110851736264704,2013-03-11,Михаил Табунов @chainslash (#coub) Доклад: Этот ваш Adobe Flash. Обо всем об этом в апреле nastachku.ru #nastachku #ulsk
http://twitter.com/nastachku/statuses/311074885629788160,2013-03-11,Перешагнули тысячный порог! Успей попасть #nastachku.Количество мест ограничено!Регистрируйся nastachku.ru/users/new pic.twitter.com/CGTHsij7jQ
http://twitter.com/paaleksey/statuses/311024295751073792,2013-03-11,@divius_inside @nastachku и мы
http://twitter.com/divius_inside/statuses/311022071100620801,2013-03-11,"Собираюсь @nastachku, а вы?"
http://twitter.com/allaud/statuses/310492947592392705,2013-03-10,"12-13 апреля рассказываю, как программировать интерфейсы, в Ульяновске: nastachku.ru. Приходите послушать и поспорить."
http://twitter.com/Lily_Ptashkina/statuses/310344910115074048,2013-03-09,Мне нравится конференция СТАЧКА - 2013! nastachku.ru #nastachku с помощью @nastachku
http://rutwit.ru/mokevnin/tvit/1362498527,2013-03-09,mokevnin: RT @nastachku: Андрей Аксенов(#sphinx) ... показать полный текст  RT @nastachku:
http://rutwit.ru/mokevnin/tvit/1362580742,2013-03-09,mokevnin: RT @nastachku: Есть о чем рассказать ... показать полный текст  RT @nastachku:
http://twitter.com/SashaEgorov/statuses/309814569499512833,2013-03-08,Успею вернуться – на СТАЧКУ - 2013! nastachku.ru #nastachku с помощью @nastachku
http://twitter.com/nastachku/statuses/309640721252626433,2013-03-07,"Андрей Шетухин (Communico, LLC) Доклад: Рамблер 2009-2012 годов. Ждем всех nastachku.ru #nastachku #ulsk #rambler"
http://twitter.com/NazarovaEA/statuses/309359009612300290,2013-03-06,Мне нравится конференция СТАЧКА - 2013! nastachku.ru #nastachku с помощью @nastachku
http://twitter.com/EvgeniyXam/statuses/309345325368365056,2013-03-06,В апреле иду #nastachku
http://twitter.com/smira/statuses/309318855635906560,2013-03-06,"#nastachku (Ульяновск), программа: nastachku.ru/events?worksho... голосуем!"
http://twitter.com/Alinka_Kalinka/statuses/309316234334334976,2013-03-06,Есть что рассказать IT общественности? Отправляй заявку на доклад #nastachku nastachku.ru стань звездой! ;)
http://twitter.com/Jay7t/statuses/309315419003551744,2013-03-06,"На сайте ""Стачки"" появился раздел ""Доклады 2.0"", где можно предложить свой доклад: nastachku.ru/user_events Готовим доклады #nastachku!"
http://twitter.com/nastachku/statuses/309311047083388929,2013-03-06,Есть о чем рассказать #it -общественности?Не упусти шанс попасть в сетку #nastachku!Предложи докладnastachku.ru/user_events и выступи в апреле
http://twitter.com/nastachku/statuses/308999591699828738,2013-03-05,Андрей Аксенов (#sphinx).Доклад: Зачем знать алгоритмы. Жди подробностей в апреле nastachku.ru #nastachku #ulsk
http://twitter.com/alisabelova/statuses/308989794111848448,2013-03-05,Андрей Аксенов (#sphinx) Доклад: Низкоуровневые оптимизации. Приходи nastachku.ru и узнавай #nastachku#ulsk
http://twitter.com/nastachku/statuses/308987674801352705,2013-03-05,Андрей Аксенов (#sphinx) Доклад: Низкоуровневые оптимизации. Приходи nastachku.ru и узнавай #nastachku #ulsk
http://twitter.com/nastachku/statuses/308959251563438081,2013-03-05,"Андрей Аксенов(#sphinx).Доклад:Крадущийся сервер,затаившийся диод. Про измерение производительности и планирование емкости систем #nastachku"
http://twitter.com/SavelyevAndrey/statuses/308891076880637952,2013-03-05,"@priboltik давай в апреле, тут конфа большая будет 12-13 числа. nastachku.ru программа пока формируется"
http://twitter.com/vdv73rus/statuses/308872181394333697,2013-03-05,"I'm tracking Стачка! , 12th-13th April 2013 in Ul'yanovsk lanyrd.com/2013/nastachku/"
http://twitter.com/moigagoo/statuses/308857803227930625,2013-03-05,"@nastachku Пацаны, алгоритм именования городов поправьте, у вас Ульяновск наконец-то с большой буквы, а вот Санкт-Петербургу не повезло"
http://twitter.com/mzhyk0v/statuses/308830804404998144,2013-03-05,Мне нравится конференция СТАЧКА - 2013! nastachku.ru #nastachku с помощью @nastachku
http://rutwit.ru/mokevnin/tvit/1361993003,2013-03-04,mokevnin: RT @nastachku: Андрей Мясников. ... показать полный текст  RT @nastachku:
http://rutwit.ru/mokevnin/tvit/1362061268,2013-03-04,mokevnin: RT @nastachku: Сергей Аверин(#badoo) ... показать полный текст  RT @nastachku:
http://rutwit.ru/mokevnin/tvit/1362052333,2013-03-04,mokevnin: RT @nastachku: Андрей Ребров. Agile ... показать полный текст  RT @nastachku:
http://rutwit.ru/mokevnin/tvit/1361960119,2013-03-04,mokevnin: RT @nastachku: Андрей Смирнов. ... показать полный текст  RT @nastachku:
http://twitter.com/nastachku/statuses/308547321329758208,2013-03-04,Антон Плешивцев (#aviasales).Доклад:Жидкие и твердые интерфейсы.Регистрируйся nastachku.ru и узнавай подробности. #nastachku #ulsk
http://twitter.com/ulmonitor/statuses/308536997432147968,2013-03-04,"Скоро в #ulsk IT-Конференция ""Стачка"" @nastachku ul-people.ru/monitor/Konfer..."
http://twitter.com/Alinka_Kalinka/statuses/308526904963645440,2013-03-04,эту конфу нельзя пропустить nastachku.ru  Обещают 100 спикеров и 3000 участников-грандиозно  #nastachku
http://twitter.com/MosaicaNews/statuses/308523579543265280,2013-03-04,IT-конференция «Стачка!»: апрельские тезисы технической революции mosaica.ru/news/obshchest... #nastachku #стачка #uln
http://twitter.com/rucreater/statuses/308472606682660864,2013-03-04,Всероссийская IT-конференция «Стачка!» в Ульяновске.  Что ждут от неё организаторы. ultop.ru/news/9409/ #nastachku
http://twitter.com/login73ul/statuses/307879881818136576,2013-03-02,Мне нравится конференция СТАЧКА - 2013! nastachku.ru #nastachku via @nastachku
http://twitter.com/nastachku/statuses/307510204709367810,2013-03-01,Чего ожидать от второй всероссийской IT-конференции «Стачка!» в Ульяновске? ultop.ru/news/9409/ #nastachku #ulsk
http://twitter.com/tazhate/statuses/307474571102130176,2013-03-01,"@nastachku @AlexSerbul ахаххахаа, кластер на битриксе? ОК."
http://twitter.com/nastachku/statuses/307465544955744258,2013-03-01,@AlexSerbul (#bitrix)Доклад:Тонкости разработки и эксплуатации высоконагруженного веб-кластера на 1С-Битрикс. Регайся nastachku.ru
http://twitter.com/serj27_1/statuses/307460402135064576,2013-03-01,Мне нравится конференция СТАЧКА - 2013! Планируем посетить с докладами! nastachku.ru #nastachku с помощью @nastachku
http://twitter.com/SavelyevAndrey/statuses/307456483828850688,2013-03-01,d.pr/i/xDD4  nastachku.ru #nastachku via @nastachku
http://twitter.com/kosmatov/statuses/307445965298753536,2013-03-01,"I'm attending Стачка! , 12th-13th April 2013 in Ul'yanovsk lanyrd.com/2013/nastachku/"
http://twitter.com/AniNatalie/statuses/307444664779300864,2013-03-01,В Ульяновске 12-13 апреля будет IT-стачка. nastachku.ru Уже 500 человек зарегистрировалось. Что за аномалия? Это же не Москва...
http://twitter.com/nastachku/statuses/307129321099755520,2013-02-28,Сергей Аверин. Руководитель отдела десктопных приложений(#badoo). Доклад: Не все базы данных одинаково полезны. #nastachku #ulsk
http://twitter.com/nastachku/statuses/307089452000481280,2013-02-28,Андрей Ребров. Agile Coach (#scrumtrek) Доклад: Test Automation Canvas. Подробнее в апреле на nastachku.ru #ulsk #nastachku
http://twitter.com/N_Nikonov/statuses/306813158910214144,2013-02-27,Зарейгался настачку) nastachku.ru #nastachku
http://twitter.com/nastachku/statuses/306775986987466752,2013-02-27,"Андрей Мясников. Тестировщик,тест-менеджер,PM (#undev).Доклад: Процесс: как наладить,а не нагадить.Ответ в апреле на nastachku.ru"
http://twitter.com/rucreater/statuses/306732954682523648,2013-02-27,"Кто ещё не подписался под манифестом? Все на Стачку 12-13 апреля, регистрация уже началась nastachku.ru #nastachku"
http://twitter.com/pserv85/statuses/306732088487456768,2013-02-27,Уже начали выкладывать темы докладов #nastachku.
